model,subject,run,accuracy,kappa,precision,recall,f1_score
mtl,417,0,0.5,0.24956572090330054,0.5383501683501684,0.5014264965245357,0.481124686716792
mtl,457,0,0.6666666666666666,0.461178671655753,0.6350267379679145,0.5922512374125276,0.5917171717171718
mtl,513,0,0.5555555555555556,0.3199527744982291,0.6422397047397047,0.5393162393162393,0.5296472943531767
mtl,404,0,0.3472222222222222,0.03203661327231122,0.39606592238171184,0.3436507936507936,0.3162529044881986
mtl,434,0,0.7361111111111112,0.5810107197549771,0.7501725327812284,0.6810983397190293,0.6740219092331768
mtl,501,0,0.7083333333333334,0.5555555555555556,0.7745816275228039,0.697324414715719,0.69880174291939
mtl,504,0,0.625,0.4325744308231174,0.6283720930232558,0.59810547875064,0.5376984126984127
mtl,455,0,0.5694444444444444,0.33531864204883854,0.5380759591285907,0.5189102564102565,0.5125929682217715
mtl,422,0,0.6388888888888888,0.44680851063829785,0.6296296296296297,0.611111111111111,0.6024691358024691
mtl,443,0,0.6527777777777778,0.46996466431095407,0.6324183006535947,0.6317794486215539,0.6313665389527459
mtl,432,0,0.6388888888888888,0.44631765749778163,0.7121749408983452,0.6200135226504395,0.6047116689535207
mtl,440,0,0.5833333333333334,0.349201566736969,0.6019195275009229,0.5659855257556407,0.5568668589911705
mtl,458,0,0.6111111111111112,0.4228456913827655,0.6712418300653594,0.6333437224040309,0.6095698182654704
mtl,437,0,0.7916666666666666,0.6818851251840943,0.8331890331890331,0.7873994102064277,0.7979847676775629
mtl,300,0,0.4305555555555556,0.1675126903553299,0.5070393374741201,0.43864468864468864,0.44033173017634725
mtl,512,0,0.5,0.24934839270199816,0.7355932203389831,0.4979710144927536,0.44962534119160624
mtl,308,0,0.5694444444444444,0.3543534856812265,0.6174603174603175,0.567936507936508,0.5708136383689418
mtl,503,0,0.6111111111111112,0.4456970030244707,0.7358311800172266,0.6655479277904908,0.6093702912907714
mtl,410,0,0.5555555555555556,0.3321739130434783,0.6984126984126983,0.5842592592592593,0.5716385121203259
mtl,411,0,0.4583333333333333,0.18253275109170308,0.4628482972136223,0.4597445721583653,0.4436622958362089
mtl,449,0,0.5555555555555556,0.2882298424467098,0.6172027290448343,0.5187286871270248,0.5151359990069667
mtl,438,0,0.6944444444444444,0.535483870967742,0.6971298664393294,0.6822954822954824,0.6787037037037038
mtl,403,0,0.625,0.40386384544618226,0.6581560283687944,0.5818380402558901,0.5801122046308181
mtl,425,0,0.7638888888888888,0.6430446194225722,0.7821067821067821,0.7592592592592592,0.7555555555555555
mtl,406,0,0.5694444444444444,0.3737373737373737,0.6898148148148149,0.6192067736185384,0.5703012714206744
mtl,431,0,0.7361111111111112,0.5930993456276026,0.8652482269503546,0.7564102564102564,0.7236363636363636
mtl,502,0,0.5416666666666666,0.29453681710213775,0.5555555555555556,0.5258868882057287,0.5123371809806205
mtl,508,0,0.4166666666666667,0.125,0.5410774410774412,0.4166666666666667,0.38508502749009077
mtl,421,0,0.6666666666666666,0.4505564387917329,0.6151691445809092,0.5867243867243866,0.5942945942945942
mtl,460,0,0.5,0.21071863580998773,0.5242063492063492,0.465736179529283,0.45468788249694003
mtl,451,0,0.5,0.273542600896861,0.5732127476313523,0.5323232323232324,0.48119658119658126
mtl,426,0,0.375,0.027902790279027978,0.33903133903133903,0.3450980392156863,0.3334368530020704
mtl,430,0,0.5555555555555556,0.32984293193717273,0.581159420289855,0.5735594154948993,0.5173456304455518
mtl,301,0,0.4861111111111111,0.23139065204847076,0.5821969696969697,0.4842657342657342,0.4769002412023007
mtl,500,0,0.5833333333333334,0.32773109243697474,0.6210279082619508,0.5434203789042499,0.5522312812635394
mtl,507,0,0.7222222222222222,0.5653486266223966,0.7437908496732026,0.6732143749687608,0.6438516871970609
mtl,304,0,0.5416666666666666,0.30809551543389635,0.5290442418101993,0.5281662781662781,0.4798225087200317
mtl,408,0,0.6527777777777778,0.4832041343669251,0.6599749373433584,0.6643924626380767,0.6489482936291446
mtl,303,0,0.5,0.2425482174167154,0.4549488821480732,0.4809634809634809,0.4415169052695705
mtl,446,0,0.4166666666666667,0.08113035551504111,0.47663802363050484,0.3795869602321216,0.33699087650700554
mtl,307,0,0.3611111111111111,0.04055619930475085,0.3578329882677709,0.35567210567210567,0.3553843719956677
mtl,506,0,0.5555555555555556,0.3528089887640449,0.5928571428571429,0.5873271889400922,0.5510348583877995
mtl,505,0,0.375,0.07455012853470433,0.42966101694915254,0.37908066168935733,0.3015786983266658
mtl,452,0,0.6527777777777778,0.4642857142857143,0.7351851851851853,0.6347289318303811,0.6401502121316364
mtl,510,0,0.2777777777777778,0.03703703703703709,0.4153846153846154,0.36500754147812975,0.21897018970189705
mtl,309,0,0.3611111111111111,0.07018528916339117,0.5353535353535354,0.38082750582750585,0.30636929877436203
mtl,401,0,0.5972222222222222,0.4214463840399002,0.6777546777546778,0.6464646464646465,0.5677538508406161
mtl,419,0,0.6111111111111112,0.39148807727135526,0.5971687348452431,0.5807514245014245,0.5647058823529413
mtl,450,0,0.5138888888888888,0.2432432432432432,0.5104575163398694,0.4760760073260073,0.4573871802242024
mtl,405,0,0.4583333333333333,0.18395815170008722,0.5210838544171877,0.492258064516129,0.4358164515837178
mtl,511,0,0.6805555555555556,0.511504424778761,0.7367724867724869,0.663882783882784,0.6651743149691166
mtl,453,0,0.5138888888888888,0.17404129793510326,0.6503472222222222,0.4597069597069597,0.40870276048544296
mtl,400,0,0.5416666666666666,0.326530612244898,0.5636752136752137,0.5590659340659341,0.5261904761904762
mtl,439,0,0.5555555555555556,0.3191489361702128,0.6050170068027211,0.5243055555555555,0.4962030970815962
mtl,418,0,0.7777777777777778,0.6619718309859155,0.7904761904761904,0.7738095238095237,0.7597883597883598
mtl,423,0,0.7777777777777778,0.6377358490566037,0.7807539682539683,0.7284982174688057,0.743859649122807
mtl,448,0,0.4722222222222222,0.23425692695214106,0.5519156231365533,0.5113756613756614,0.4668641650208471
mtl,402,0,0.5972222222222222,0.34007585335018964,0.608935508935509,0.5553850525717533,0.562962962962963
mtl,459,0,0.7083333333333334,0.5589264877479581,0.737037037037037,0.7017582417582418,0.7030301862803645
mtl,445,0,0.8055555555555556,0.7070619006102877,0.8009076269945835,0.8064160401002506,0.8001964938135151
mtl,424,0,0.4444444444444444,0.14893617021276595,0.42976190476190473,0.43209876543209874,0.4254427577482606
mtl,302,0,0.3472222222222222,0.058430717863105164,0.37706855791962174,0.37435897435897436,0.3234304667140488
mtl,447,0,0.4722222222222222,0.16279069767441856,0.45635521885521885,0.44043352107868233,0.4181286549707602
mtl,420,0,0.4166666666666667,0.055295220243673726,0.4022556390977443,0.36945812807881767,0.3216106471920425
mtl,409,0,0.4861111111111111,0.2155477031802121,0.47471620227038186,0.4702380952380953,0.46386247017681476
mtl,427,0,0.5416666666666666,0.3449131513647643,0.6284074605451937,0.5832130832130832,0.5310228329568963
mtl,416,0,0.6805555555555556,0.5097690941385435,0.7354497354497355,0.6588034188034187,0.6517192384200058
mtl,306,0,0.625,0.438961038961039,0.638095238095238,0.6287625418060201,0.6271121491916353
