model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,301,1,0.5833333333333334,0.37680323139065197,0.5998437184916313,0.5811965811965811,0.5829003737125148
tl,301,2,0.5555555555555556,0.33755031627372056,0.5913952745849298,0.5568181818181818,0.5582937577546742
tl,302,0,0.4305555555555556,0.15463917525773196,0.5277777777777778,0.4358974358974359,0.44536340852130324
tl,302,1,0.4583333333333333,0.20408163265306123,0.5440047070481854,0.4730769230769231,0.4687336473050759
tl,302,2,0.4166666666666667,0.13993174061433455,0.508868778280543,0.4269230769230769,0.4324339422378638
tl,303,0,0.5555555555555556,0.3325608342989571,0.5748366013071895,0.5428321678321678,0.547776111944028
tl,303,1,0.5694444444444444,0.35491329479768785,0.5990236006683375,0.5603146853146853,0.5692691029900332
tl,303,2,0.5416666666666666,0.3121019108280255,0.5697577276524645,0.530011655011655,0.5361581920903955
tl,304,0,0.5277777777777778,0.2973593570608497,0.5833333333333334,0.5288461538461539,0.5318518518518518
tl,304,1,0.5416666666666666,0.3172413793103448,0.591358024691358,0.5416666666666666,0.5462271629519017
tl,304,2,0.5277777777777778,0.2981651376146789,0.5865079365079365,0.5288461538461539,0.5333333333333333
tl,306,0,0.6666666666666666,0.502160760587727,0.6783877797943134,0.6705685618729097,0.6657574104382614
tl,306,1,0.6666666666666666,0.5034482758620689,0.6930555555555555,0.6739130434782609,0.6598497288152461
tl,306,2,0.6805555555555556,0.5233160621761659,0.702020202020202,0.6850613154960982,0.6774891774891775
tl,307,0,0.4722222222222222,0.18132854578096946,0.5888888888888889,0.44696969696969696,0.37609584214235375
tl,307,1,0.4583333333333333,0.15877771120431405,0.5309653916211293,0.4318181818181818,0.34822361546499475
tl,307,2,0.5,0.22626865671641794,0.6141679957469431,0.476010101010101,0.4190917516218721
tl,308,0,0.6527777777777778,0.4761350407450524,0.7088989441930619,0.6438583638583638,0.648156850459482
tl,308,1,0.6111111111111112,0.4228456913827655,0.6761786600496279,0.6145299145299145,0.6194680498841187
tl,308,2,0.625,0.44266055045871555,0.6811965811965811,0.6273504273504273,0.6330532212885154
tl,309,0,0.5694444444444444,0.35491329479768785,0.578088578088578,0.5664335664335663,0.5700241545893721
tl,309,1,0.5,0.2551724137931034,0.5287037037037038,0.5014568764568764,0.5037878787878788
