model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,442,0,0.3888888888888889,0.108108108108108,0.3595651660167789,0.43030303030303035,0.37670030715225983
tl,442,1,0.625,0.4394463667820069,0.6388888888888888,0.6318181818181818,0.6222222222222222
tl,442,2,0.4166666666666667,0.1255060728744939,0.42289855072463767,0.4121212121212121,0.4148148148148148
tl,443,0,0.375,0.04509283819628651,0.34772775649212434,0.3540601503759398,0.35021528179422917
tl,443,1,0.5833333333333334,0.3793103448275862,0.6144672531769306,0.6016541353383459,0.5683780332056194
tl,443,2,0.5555555555555556,0.32095490716180375,0.5944444444444444,0.5579949874686717,0.4838513933767199
tl,444,0,0.5,0.25645438898450945,0.5197609408135724,0.5083612040133779,0.4856118791602662
tl,444,1,0.4305555555555556,0.16040955631399323,0.5245098039215687,0.4442586399108139,0.3941520467836257
tl,444,2,0.4027777777777778,0.07939339875111495,0.2841354723707665,0.3851727982162765,0.30617283950617286
tl,445,0,0.6111111111111112,0.38909090909090904,0.41991341991341996,0.5580952380952381,0.4699792960662526
tl,445,1,0.8888888888888888,0.8294849023090587,0.9071428571428571,0.8737092731829574,0.8824812865151187
tl,445,2,0.3611111111111111,0.05962521294718914,0.4000797448165869,0.3533583959899749,0.3635392385392386
tl,446,0,0.3611111111111111,0.08153078202995012,0.4139254385964912,0.3856175684132673,0.3054467882054089
tl,446,1,0.4166666666666667,0.10954063604240294,0.4309116809116809,0.4088866131876885,0.3788081314397103
tl,446,2,0.4861111111111111,0.16957605985037405,0.3614379084967321,0.3986459577857427,0.379127305443095
tl,447,0,0.4722222222222222,0.22117847993168238,0.3061383061383061,0.49615975422427033,0.37041540020263425
tl,447,1,0.4444444444444444,0.19372900335946253,0.3088235294117647,0.4615975422427036,0.3558974358974359
tl,447,2,0.3194444444444444,0.097236438075742,0.5648148148148148,0.42979461796666096,0.29023569023569024
tl,448,0,0.3055555555555556,0.05660377358490565,0.18055555555555555,0.3746031746031746,0.24228911185432925
tl,448,1,0.5138888888888888,0.27896995708154515,0.5276246170983013,0.5391534391534392,0.5015873015873016
tl,448,2,0.4583333333333333,0.23215750615258413,0.5485858585858586,0.5084656084656084,0.4506159014557671
tl,449,0,0.4722222222222222,0.23296888141295213,0.47246852764094144,0.5204869991474851,0.4678613967943021
